Samuel Palmer	1840  271.0,380.0
Samuel Palmer	1854  270.0,380.0
Samuel Percy	1815  149.0,152.0
Samuel Worcester Rowse	1901  591.0,416.0
Sanford Robinson Gifford	1871  514.0,914.0
Sanford Robinson Gifford	1862  1219.0,1013.0
Sanford Robinson Gifford	1870  670.0,1280.0
Sarah Fairchild	1845  352.0,452.0
Sarah L. Skelding	1813  899.0,1105.0
Savinien Edme Dubourjal	1846  165.0,114.0
Savinien Edme Dubourjal	1847  184.0,133.0
Schuyler Limner	1725  711.0,622.0
Sebastiano Conca	1723 43.8 
Sekatbente	2000  220.0,619.0
Sep	2000  1930.0,457.0
Sergei Lednev-Shchukin	1961  406.0,584.0
Sergey Chekhonin	1936  325.0,250.0
Sergey Chekhonin	1925  322.0,245.0
Sergey Chekhonin	1926  147.0,76.0
Sergey Sudeykin	1946  4170.0,206.0
Sergey Sudeykin	1946  385.0,155.0
Sergey Sudeykin	1946  386.0,153.0
Sergey Sudeykin	1946  386.0,213.0
Sergey Sudeykin	1946  399.0,255.0
Sergey Sudeykin	1946  400.0,256.0
Sergey Sudeykin	1946  397.0,196.0
Sergey Sudeykin	1946  420.0,255.0
Sergey Sudeykin	1946  424.0,203.0
Sergey Sudeykin	1946  417.0,208.0
Sergey Sudeykin	1946  416.0,151.0
Sergey Sudeykin	1946  305.0,251.0
Sergey Sudeykin	1946  327.0,228.0
Sergey Sudeykin	1946  333.0,228.0
Sergey Sudeykin	1946  325.0,228.0
Sergey Sudeykin	1946  379.0,263.0
Sergey Sudeykin	1946  433.0,276.0
Sergey Sudeykin	1946  412.0,234.0
Sergey Sudeykin	1946  377.0,246.0
Sergey Sudeykin	1946  431.0,220.0
Sergey Sudeykin	1946  378.0,202.0
Sergey Sudeykin	1946  396.0,198.0
Sergey Sudeykin	1922  410.0,236.0
Sergey Sudeykin	1946  313.0,239.0
Sergey Sudeykin	1946  307.0,195.0
Sergey Sudeykin	1946  275.0,241.0
Sergey Sudeykin	1946  303.0,190.0
Sergey Sudeykin	1946  406.0,218.0
Sergey Sudeykin	1946  278.0,473.0
Sergey Sudeykin	1946  407.0,214.0
Sergey Sudeykin	1946  430.0,218.0
Sergey Sudeykin	1946  422.0,205.0
Sergey Sudeykin	1946  406.0,214.0
Sergey Sudeykin	1946  376.0,294.0
Sergey Sudeykin	1946  415.0,235.0
Sergey Sudeykin	1946  407.0,216.0
Sergey Sudeykin	1946  420.0,253.0
Sergey Sudeykin	1946  407.0,175.0
Sergey Sudeykin	1946  407.0,173.0
Sergey Sudeykin	1946  396.0,200.0
Sergey Sudeykin	1946  406.0,173.0
Sesak	2000 182.9 
Sesson Shūkei	1868  419.0,508.0
Severin Roesen	1870  406.0,508.0
Severin Roesen	1855  1016.0,1280.0
Severin Roesen	1870 40.6 
Severin Roesen	1855  914.0,1270.0
Seymour Joseph Guy	1873  864.0,711.0
Seymour Joseph Guy	1870  308.0,216.0
Seymour Joseph Guy	1868  308.0,254.0
Seymour Joseph Guy	1866  625.0,749.0
Sheng Maoye	1666  286.0,305.0
Sheokjuk	1951  33.0,17.0
Shepard Alonzo Mount	1830  864.0,686.0
Shibata Zeshin	1891  330.0,600.0
Shibata Zeshin	1891  302.0,949.0
Shibata Zeshin	1891  356.0,64.0
Shibata Zeshin	1891  375.0,60.0
Shibata Zeshin	1891  356.0,67.0
Shibata Zeshin	1891  371.0,62.0
Shibata Zeshin	1891  375.0,57.0
Shibata Zeshin	1891  203.0,171.0
Shibata Zeshin	1899 1.3 
Shitao (Zhu Ruoji)	1707  
Sigismondo Caula	1713  264.0,198.0
Siman	2000 102.2 
Simeon Skillin	1806  1473.0,483.0
Simon Jacques Rochard	1872  219.0,180.0
Simon Lissim	1950  369.0,272.0
Simon Mathurin Lantara	1767  251.0,381.0
Simon Vouet	1635  273.0,211.0
Sir Edward Burne-Jones	1889  333.0,155.0
Sir Edward Burne-Jones	1879  305.0,476.0
Sir Edward Burne-Jones	1899  252.0,170.0
Sir Edward Burne-Jones	1898  408.0,982.0
Sir Frank Dicksee	1892  285.0,440.0
Sir Frank William Brangwyn	1956  302.0,406.0
Sir Frank William Brangwyn	1904  349.0,225.0
Sir Godfrey Kneller	1725  1257.0,1016.0
Siti	2000  2261.0,508.0
Soga Nichokuan	1700  1867.0,1721.0
Sok	2000  1549.0,508.0
Somada School Artist	1833  85.0,52.0
Sophie Kofler	1899  387.0,222.0
Soro	2000 57.8 
Spanish Painter	1799  1270.0,1080.0
Stacy Tolman	1889  1019.0,767.0
Stanford White	1870  191.0,354.0
Stanford White	1890  305.0,460.0
Stanley Tigerman	1980  635.0,2257.0
Stanley Tigerman	1980  632.0,2359.0
Stephen Seymour Thomas	1902  1857.0,893.0
Stephen William Shaw	1858  1073.0,895.0
Stuart Davis	1939  253.0,380.0
Stuart Davis	1939  348.0,335.0
Stuart Davis	1939  323.0,281.0
Stuart Davis	1939  254.0,379.0
Stuart Davis	1939  278.0,209.0
Stuart Davis	1939  367.0,313.0
Stuart Davis	1939  330.0,356.0
Stuart Davis	1939  273.0,274.0
Stuart Davis	1939  330.0,332.0
Stuart Davis	1939  252.0,381.0
Stuart Davis	1939  274.0,353.0
Stuart Davis	1939  305.0,305.0
Stuart Davis	1939  286.0,325.0
Stuart Davis	1939  511.0,398.0
Stuart Davis	1939  137.0,158.0
Stuart Davis	1939  360.0,315.0
Stuart Davis	1939  323.0,265.0
Stuart Davis	1939  347.0,345.0
Stuart Davis	1939  380.0,298.0
Stuart Davis	1939  140.0,144.0
Stuart Davis	1939  253.0,381.0
Stuart Davis	1939  380.0,504.0
Stuart Davis	1939  448.0,429.0
Stuart Davis	1939  432.0,560.0
Stuart Davis	1934  431.0,559.0
Stuart Davis	1939  560.0,533.0
Stuart Davis	1939  560.0,535.0
Stuart Davis	1939  484.0,635.0
Stuart Hay	1935  332.0,437.0
Subiyongim	1870  1594.0,517.0
Suku	2000  191.0,3302.0
Sulpice Brizard	1799  876.0,603.0
Susan Alice Dashwood	1876  348.0,500.0
Susan M. Bush	1981  565.0,764.0
Susan Macdowell Eakins	1884  965.0,711.0
Suvit	2000 294.6 
Suzanne de Court	1615  241.0,184.0
Suzanne de Court	1615  75.0,56.0
Suzanne de Court	1625  41.0,38.0
Sydenham Teak Edwards	1799  263.0,202.0
Sèvres Manufactory	1865 3.2 .
Sō Shiseki	1899  78.0,78.0
T. Higuerau	1899  584.0,318.0
T. R. Poole	1818  197.0,187.0
T. R. Poole	1899  219.0,194.0
T. R. Weingallon	1840  690.0,494.0
T. W. Rekay	1900  175.0,316.0
T. W. Rekay	1900  224.0,314.0
Taddeo Zuccaro	1599  305.0,430.0
Taddeo Zuccaro	1555  132.0,112.0
Taddeo Zuccaro	1566  337.0,461.0
Taddeo Zuccaro	1550  420.0,287.0
Takeni	2000  2083.0,508.0
Takeni	2000  1886.0,559.0
Takeni	2000  1702.0,483.0
Teme	2000  1572.0,464.0
Temnetis	2000 36.8 
Temnetis	2000 129.5 
Tenuon	2000 91.4 
Ter	2000 175.3 
Terepos	2000 80 
Terepos	2000  5537.0,215.0
Theodor Kaufmann	1867  914.0,1422.0
Theodore E. Pine	1857  1422.0,1118.0
Theodore E. Pine	1856  914.0,737.0
Theodore E. Pine	1858  1422.0,1118.0
Theodore Earl Butler	1895  537.0,654.0
Theodore Robinson	1895  457.0,556.0
Theodore Robinson	1893  559.0,813.0
Theodore Robinson	1887  445.0,286.0
Theodore Robinson	1887  337.0,260.0
Theodore Robinson	1894  457.0,610.0
Theodore Robinson	1889  654.0,813.0
Theodore Sidney Moise	1843  1297.0,1003.0
Theodore Wores	1895  232.0,120.0
Thomas Anshutz	1879  610.0,432.0
Thomas Anshutz	1907  1473.0,1114.0
Thomas Bluget De Valdenuit	1797  502.0,381.0
Thomas Chambers	1850  572.0,775.0
Thomas Chambers	1845  629.0,794.0
Thomas Charles Farrer	1874  178.0,256.0
Thomas Chippendale	1765  
Thomas Cole	1836  1308.0,1930.0
Thomas Cole	1833  492.0,410.0
Thomas Cole	1836  140.0,238.0
Thomas Cole	1843  222.0,276.0
Thomas Cole	1846  718.0,1018.0
Thomas Cole	1832  375.0,587.0
Thomas Cole	1837  991.0,1600.0
Thomas Cole	1843  178.0,248.0
Thomas Doughty	1850  768.0,635.0
Thomas Doughty	1835  375.0,546.0
Thomas Doughty	1856  1118.0,1575.0
Thomas Eakins	1902  762.0,610.0
Thomas Eakins	1874  330.0,764.0
Thomas Eakins	1883  981.0,1143.0
Thomas Eakins	1889  762.0,584.0
Thomas Eakins	1869  533.0,432.0
Thomas Eakins	1876  298.0,426.0
Thomas Eakins	1895  368.0,260.0
Thomas Eakins	1871  819.0,1175.0
Thomas Eakins	1900  610.0,508.0
Thomas Eakins	1877  243.0,156.0
Thomas Eakins	1882  762.0,870.0
Thomas Eakins	1900  2083.0,1067.0
Thomas Gainsborough	1775  224.0,320.0
Thomas Gainsborough	1765  241.0,322.0
Thomas Hartley Cromek	1873  261.0,347.0
Thomas Hartley Cromek	1873  246.0,119.0
Thomas Hewes Hinckley	1851  845.0,1022.0
Thomas Hewes Hinckley	1864  248.0,359.0
Thomas Hewes Hinckley	1867  248.0,352.0
Thomas Hewes Hinckley	1850  1016.0,1378.0
Thomas Hicks	1850  665.0,490.0
Thomas Hicks	1884  1168.0,737.0
Thomas Hill	1885  921.0,1378.0
Thomas Hovenden	1878  298.0,216.0
Thomas Hovenden	1895  451.0,298.0
Thomas Hovenden	1895  333.0,241.0
Thomas Hovenden	1894  762.0,1016.0
Thomas Hovenden	1884  1965.0,1683.0
Thomas How	1741  1041.0,584.0
Thomas Le Clear	1865  1619.0,1114.0
Thomas Le Clear	1876  695.0,565.0
Thomas Moran	1892  370.0,257.0
Thomas Moran	1897  762.0,1143.0
Thomas Moran	1867  1035.0,876.0
Thomas Moran	1873  352.0,240.0
Thomas Shotter Boys	1830  139.0,227.0
Thomas Sully	1818  762.0,635.0
Thomas Sully	1838  914.0,715.0
Thomas Sully	1821  591.0,495.0
Thomas Sully	1841  606.0,927.0
Thomas Sully	1832  749.0,575.0
Thomas Sully	1839  597.0,495.0
Thomas Sully	1840  1448.0,1153.0
Thomas Sully	1830  340.0,206.0
Thomas Sully	1845  508.0,432.0
Thomas Sully	1821  435.0,356.0
Thomas Sully	1813  699.0,584.0
Thomas Sully	1818  762.0,632.0
Thomas Sully	1835  714.0,572.0
Thomas Sully	1821  432.0,356.0
Thomas Thompson	1830  762.0,1651.0
Thomas Waterman Wood	1874  380.0,273.0
Thomas Waterman Wood	1866  718.0,514.0
Thomas Waterman Wood	1865  718.0,514.0
Thomas Wilcocks Sully	1840  768.0,635.0
Thomas Wilmer Dewing	1925  362.0,279.0
Thomas Wilmer Dewing	1887  613.0,1019.0
Thomas Wilmer Dewing	1919  611.0,510.0
Thomas Wilmer Dewing	1900  514.0,406.0
Thomas Wilmer Dewing	1909  270.0,191.0
Thomas Wilmer Dewing	1917  613.0,565.0
Thury	1815 3.5 
Théophile de Bock	1904  216.0,311.0
Tiffany Studios	1908  451.0,648.0
Tiffany Studios	1932  384.0,560.0
Tin Mweleun	1969  4451.0,711.0
Titian (Tiziano Vecellio)	1510  216.0,151.0
Toby E. Rosenthal	1908  283.0,386.0
Torii Kiyotada	1725  286.0,152.0
Tosa Mitsuyoshi	1633  
Tosa School	1699  203.0,203.0
Tosa School	1799  238.0,173.0
Tosa School	1799  235.0,184.0
Toyosei Kimigi	1899  625.0,879.0
Tōyō	1799  60.0,58.0
Ufu	2000  1245.0,362.0
Unidentified Artist	1599  845.0,425.0
Unidentified Artist	1799  1511.0,1029.0
Unidentified Artist	1644  791.0,572.0
Unidentified Artist	1833  371.0,302.0
Unidentified Artist	1699  1365.0,851.0
Unidentified Artist	1392  845.0,368.0
Unidentified Artist	1942  692.0,508.0
Unidentified Artist	1620  318.0,140.0
Unidentified Artist	1911  1511.0,832.0
Unidentified Artist	1942  387.0,584.0
Unidentified Artist	1899  1619.0,619.0
Unidentified Artist	1633  1572.0,937.0
Unidentified Artist	1644  127.0,171.0
Unidentified Artist	1899  349.0,243.0
Unidentified Artist	1368  1562.0,603.0
Unidentified Artist	1911  1816.0,991.0
Unidentified Artist	1368  1562.0,594.0
Unidentified Artist	1633  1565.0,851.0
Unidentified Artist	1599  2057.0,375.0
Unidentified Artist	1911  256.0,171.0
Unidentified Artist	1899  
Unidentified Artist	1911  546.0,800.0
Unidentified Artist	1911  127.0,171.0
Unidentified Artist	1940  857.0,521.0
Unidentified Artist	1599  1600.0,673.0
Unknown	1919  120.0,10.0
Unknown	1975  130.0,150.0
Unknown Artist	1840  538.0,720.0
Unknown Artist	1752  1270.0,1016.0
Unknown Artist	1832  432.0,597.0
Upuk	2000 149.9 
Urs Graf	1530  146.0,102.0
Utagawa Hiroshige	1858  354.0,544.0
Utagawa Hiroshige	1839  227.0,160.0
Utagawa Hiroshige	1858  354.0,545.0
Utagawa Hiroshige	1858  209.0,310.0
Utagawa Hiroshige	1858  210.0,309.0
Utagawa Kuniteru	1868  365.0,745.0
V. S. Léon	1865  234.0,275.0
Valentin Bousch	1531  3613.0,1702.0
Vasem	2000  1819.0,584.0
Ventura Salimbeni	1613  310.0,221.0
Victor Hugo	1857  470.0,310.0
Victor Jean Nicolle	1826  306.0,430.0
Victor Jean Nicolle	1826  309.0,431.0
Victor-François-Eloi Biennourry	1852  419.0,203.0
Vincennes Manufactory	1775 115.6 
Vincent G. Stiepevich	1880  543.0,1270.0
Vincent van Gogh	1889  651.0,491.0
Vincenzo Feneck	1967  161.0,120.0
Violet Oakley	1961  489.0,310.0
Virginia V. Blakeney	1915  187.0,255.0
Viti	2000 177.8 
Vittore Carpaccio	1510  190.0,180.0
Vittore Carpaccio	1525  172.0,105.0
Vor	2000  2819.0,216.0
W. E. Cyrenius	1925  179.0,238.0
W. H. Bean	1900  502.0,603.0
W. H. Mullins Co.	1918 30.5 
Wade	2000  1343.0,486.0
Walker Evans	1958  150.0,70.0
Walker Evans	1969  90.0,30.0
Walker Evans	1969 1
